NIST Atomic Spectra Database Lines Data
V : 3188 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 22]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 12000 

Query NIST Bibliographic Databases for 
V (new window) 
V Energy Levels  
V Line Wavelengths and Classification  
V Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |         Observed  |           Ritz    |  Rel. |    Aki    | Acc. |              Ei           Ek              |                Configurations                  |           Terms          |   Ji   Jk   | gi   gk |Type|         TP  |          Line  |
          |        Wavelength |        Wavelength |  Int. |    s^-1   |      |             (eV)         (eV)             |                                                |                          |             |         |    |        Ref. |          Ref.  |
          |         Vac (nm)  |         Vac (nm)  |  (?)  |           |      |                                           |                                                |                          |             |         |    |             |                |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
V XXI     |                   |        0.96334    |       | 1.63e+12  | C+   |      42.2086        -    [1329.2147]      |                1s2.2p - 1s2.5d                 |         2P* - 2D         |  1/2 - 3/2  |  2 - 4  |    |     T3015LS |                |
V XXII    |                   |        0.96608    |       |           |      |   [5153.8839]       -    [6437.247]       |                 1s.2s - 1s.4p                  |         3S  - 3P*        |    1 - 2    |  3 - 5  |    |             |        L11926  |
V XXI     |                   |        0.96641    |       |           |      |      42.2086        -    [1325.1480]      |                1s2.2p - 1s2.5s                 |         2P* - 2S         |  1/2 - 1/2  |  2 - 2  |    |             |        L11926  |
V XXII    |                   |        0.96686    |       | 2.1e+12   | C+   |   [5153.8839]       -    [6436.193]       |                 1s.2s - 1s.4p                  |         3S  - 3P*        |    1 - 1    |  3 - 3  |    | T5297interp |                |
          |                   |                   |       |           |      |                                           |                                                |                          |             |         |    |             |                |
V XXI     |                   |        0.97040    |       | 1.91e+12  | C+   |      51.5694        -    [1329.4031]      |                1s2.2p - 1s2.5d                 |         2P* - 2D         |  3/2 - 5/2  |  4 - 6  |    |     T3015LS |                |
V XXI     |                   |        0.97040    |       | 3.2e+11   | D    |      51.5694        -    [1329.2147]      |                1s2.2p - 1s2.5d                 |         2P* - 2D         |  3/2 - 3/2  |  4 - 4  |    |     T3015LS |                |
V XXI     |                   |        0.97351    |       |           |      |      51.5694        -    [1325.1480]      |                1s2.2p - 1s2.5s                 |         2P* - 2S         |  3/2 - 1/2  |  4 - 2  |    |             |        L11926  |
V XXII    |                   |        0.98400    |       |           |      |   [5178.8358]       -    [6438.834]       |                 1s.2p - 1s.4d                  |         3P* - 3D         |    0 - 1    |  1 - 3  |    |             |        L11926  |
V XXII    |                   |        0.98515    |       |           |      |   [5180.320]        -    [6438.821]       |                 1s.2p - 1s.4d                  |         3P* - 3D         |    1 - 2    |  3 - 5  |    |             |        L11926  |
