NIST Atomic Spectra Database Lines Data
Ca : 726 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 22]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 750 

Query NIST Bibliographic Databases for 
Ca (new window) 
Ca Energy Levels  
Ca Line Wavelengths and Classification  
Ca Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |         Observed  |           Ritz    |  Rel. |    Aki    | Acc. |             Ei           Ek              |    Configurations      |    Terms     |  Ji   Jk  | gi   gk |Type|             TP  |   Line  |
Ca IX     |                   |          16.2374  |       | 2.29e+10  | C    |    17.9374+x       -      94.2947+x      |     3s.3p - 3s.4s      |  3P* - 3S    |   1 - 1   |  3 - 3  |    |         T1261LS |         |
Ca IX     |                   |          16.3232  |       | 3.76e+10  | C    |    18.3387+x       -      94.2947+x      |     3s.3p - 3s.4s      |  3P* - 3S    |   2 - 1   |  5 - 3  |    |         T1261LS |         |
Ca X      |                   |          16.6948  |       | 1.500e+11 | C+   |    51.7153         -     125.980         |    2p6.3d - 2p6.4f     |  2D  - 2F*   | 3/2 - 5/2 |  4 - 6  |    |     T1619interp |         |
Ca X      |                   |          16.7049  |       | 1.600e+11 | C+   |    51.7661         -     125.9865        |    2p6.3d - 2p6.4f     |  2D  - 2F*   | 5/2 - 7/2 |  6 - 8  |    |     T1619interp |         |
Ca X      |                   |          16.7063  |       | 1.10e+10  | C+   |    51.7661         -     125.980         |    2p6.3d - 2p6.4f     |  2D  - 2F*   | 5/2 - 5/2 |  6 - 6  |    |     T1619interp |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca VIII   |                   |          18.2708  |       | 1.60e+10  | C    |     0.00           -      67.8593        |    3s2.3p - 3s2.4s     |  2P* - 2S    | 1/2 - 1/2 |  2 - 2  |    |         T1062LS |         |
Ca VIII   |                   |          18.4157  |       | 3.2e+10   | C    |     0.53416        -      67.8593        |    3s2.3p - 3s2.4s     |  2P* - 2S    | 3/2 - 1/2 |  4 - 2  |    |         T1062LS |         |
Ca V      |          19.036   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          19.046   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          19.697   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          19.955   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          20.051   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca X      |                   |          20.657   |       | 2.9e+09   | D    |    51.7153         -     111.73          |    2p6.3d - 2p6.4p     |  2D  - 2P*   | 3/2 - 3/2 |  4 - 4  |    |  T1619interp,LS |         |
Ca X      |                   |          20.675   |       | 2.6e+10   | C    |    51.7661         -     111.73          |    2p6.3d - 2p6.4p     |  2D  - 2P*   | 5/2 - 3/2 |  6 - 4  |    |  T1619interp,LS |         |
Ca X      |                   |          20.739   |       | 2.8e+10   | C    |    51.7153         -     111.498         |    2p6.3d - 2p6.4p     |  2D  - 2P*   | 3/2 - 1/2 |  4 - 2  |    |  T1619interp,LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          24.941   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          25.015   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          25.135   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          25.798   |                   |   265 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          26.045   |                   |   165 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          26.777   |                   |   400 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          27.031   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          27.114   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          27.227   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          27.298   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          28.099   |                   |   400 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          28.498   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          28.696   |                   |  450c |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          29.655   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca III    |          29.696   |                   |     6 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          29.932   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          31.809   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          31.839   |                   |    50 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          32.159   |                   |   120 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          32.217   |                   |   500 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          32.276   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          32.322   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          32.448   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          32.528   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          32.912   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          32.939   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.094   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          33.144   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          33.199   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          33.253   |                   |   235 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          33.281   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.344   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.357   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.455   |                   |   300 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.534   |                   |  250c |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          33.655   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.754   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          33.806   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          33.883   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          33.979   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          34.029   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.129   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.146   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.245   |                   |  250c |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.319   |                   |   100 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          34.344   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          34.364   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.393   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.496   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          34.513   |                   |   215 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          35.292   |                   |   450 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          35.625   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca X      |                   |          36.308   |       | 7.4e+09   | C    |   111.498          -     145.6455        |    2p6.4p - 2p6.5s     |  2P* - 2S    | 1/2 - 1/2 |  2 - 2  |    |  T1619interp,LS |         |
Ca X      |                   |          36.562   |       | 1.40e+10  | C    |   111.73           -     145.6455        |    2p6.4p - 2p6.5s     |  2P* - 2S    | 3/2 - 1/2 |  4 - 2  |    |  T1619interp,LS |         |
Ca IX     |                   |          37.1883  |       | 8.8e+09   | C    |    17.7516+x       -      51.0912+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   0 - 1   |  1 - 3  |    |         T1261LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IX     |                   |          37.3809  |       | 1.16e+10  | C    |    17.9374+x       -      51.1052+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   1 - 2   |  3 - 5  |    |         T1261LS |         |
Ca IX     |                   |          37.3967  |       | 6.5e+09   | C    |    17.9374+x       -      51.0912+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   1 - 1   |  3 - 3  |    |         T1261LS |         |
Ca IV     |          37.474   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca V      |          37.718   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IX     |                   |          37.8082  |       | 1.5e+10   | C    |    18.3387+x       -      51.1317+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   2 - 3   |  5 - 7  |    |         T1261LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IX     |                   |          37.8388  |       | 3.74e+09  | C    |    18.3387+x       -      51.1052+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   2 - 2   |  5 - 5  |    |         T1261LS |         |
Ca IX     |                   |          37.8550  |       | 4.1e+08   | E    |    18.3387+x       -      51.0912+x      |     3s.3p - 3s.3d      |  3P* - 3D    |   2 - 1   |  5 - 3  |    |         T1261LS |         |
Ca V      |          38.708   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IX     |                   |          39.5024  |       | 2.20e+10  | D    |    26.5924         -      57.9789        |     3s.3p - 3s.3d      |  1P* - 1D    |   1 - 2   |  3 - 5  |    |           T1261 |         |
Ca III    |          40.372   |                   |     9 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca III    |          40.995   |                   |     7 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca X      |                   |          41.1694  |       | 8.3e+09   | C    |    21.5997         -      51.7153        |    2p6.3p - 2p6.3d     |  2P* - 2D    | 1/2 - 3/2 |  2 - 4  |    |         T1002LS |         |
Ca X      |                   |          41.9754  |       | 9.5e+09   | C    |    22.2288         -      51.7661        |    2p6.3p - 2p6.3d     |  2P* - 2D    | 3/2 - 5/2 |  4 - 6  |    |         T1002LS |         |
Ca X      |                   |          42.0477  |       | 1.6e+09   | D    |    22.2288         -      51.7153        |    2p6.3p - 2p6.3d     |  2P* - 2D    | 3/2 - 3/2 |  4 - 4  |    |         T1002LS |         |
Ca V      |          42.500   |                   |   750 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          43.457   |                   |   600 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          43.727   |                   |   100 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          43.777   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          43.893   |                   |   200 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca III    |          43.969   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          44.382   |                   |   750 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          44.502   |                   |    50 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          45.057   |                   |   500 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          45.455   |                   |    50 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IV     |          45.698   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IV     |          46.109   |                   |   250 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca IX     |                   |          46.6240  |       | 1.12e+10  | B    |     0.00           -      26.5924        |   2p6.3s2 - 3s.3p      |  1S  - 1P*   |   0 - 1   |  1 - 3  |    |           T1261 |         |
Ca IX     |                   |          49.8015  |       | 2.49e+09  | C    |    17.9374+x       -      42.8331+x      |     3s.3p - 3p2        |  3P* - 3P    |   1 - 2   |  3 - 5  |    |         T1002LS |         |
Ca IX     |                   |          50.3281  |       | 3.23e+09  | C    |    17.7516+x       -      42.3867+x      |     3s.3p - 3p2        |  3P* - 3P    |   0 - 1   |  1 - 3  |    |         T1002LS |         |
Ca IX     |                   |          50.6175  |       | 7.2e+09   | C+   |    18.3387+x       -      42.8331+x      |     3s.3p - 3p2        |  3P* - 3P    |   2 - 2   |  5 - 5  |    |         T1002LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca IX     |                   |          50.7107  |       | 2.37e+09  | C    |    17.9374+x       -      42.3867+x      |     3s.3p - 3p2        |  3P* - 3P    |   1 - 1   |  3 - 3  |    |         T1002LS |         |
Ca IX     |                   |          51.2064  |       | 9.2e+09   | C    |    17.9374+x       -      42.1500+x      |     3s.3p - 3p2        |  3P* - 3P    |   1 - 0   |  3 - 1  |    |         T1002LS |         |
Ca IX     |                   |          51.5570  |       | 3.75e+09  | C    |    18.3387+x       -      42.3867+x      |     3s.3p - 3p2        |  3P* - 3P    |   2 - 1   |  5 - 3  |    |         T1002LS |         |
Ca XV     |                   |          55.521   |       | 8.500e+03 | C    |     2.1770         -      24.5080        |   2s2.2p2 - 2s2.2p2    |  3P  - 1S    |   1 - 0   |  3 - 1  | M1 |           T1073 |         |
Ca X      |                   |          55.7765  |       | 3.50e+09  | C    |     0.00           -      22.2288        |    2p6.3s - 2p6.3p     |  2S  - 2P*   | 1/2 - 3/2 |  2 - 4  |    |           T8043 |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          55.860   |                   |   500 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca XIII   |                   |          55.9870  |       | 1.2e+00   | D    |     0.00           -      22.1452        |   2s2.2p4 - 2s2.2p4    |  3P  - 1S    |   2 - 0   |  5 - 1  | E2 |           T1073 |         |
Ca IV     |          56.546   |                   |   150 |           |      |                                          |                        |              |           |         |    |                 |  L7256  |
Ca X      |                   |          57.401   |       | 3.2e+09   | C    |     0.00           -      21.5997        |    2p6.3s - 2p6.3p     |  2S  - 2P*   | 1/2 - 1/2 |  2 - 2  |    |           T8043 |         |
Ca VIII   |                   |          58.2845  |       | 4.1e+09   | E    |     0.00           -      21.27224       |    3s2.3p - 3s.3p2     |  2P* - 2D    | 1/2 - 3/2 |  2 - 4  |    |          T668LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca VIII   |                   |          59.6935  |       | 4.6e+09   | E    |     0.53416        -      21.30429       |    3s2.3p - 3s.3p2     |  2P* - 2D    | 3/2 - 5/2 |  4 - 6  |    |          T668LS |         |
Ca VIII   |                   |          59.7858  |       | 7.6e+08   | E    |     0.53416        -      21.27224       |    3s2.3p - 3s.3p2     |  2P* - 2D    | 3/2 - 3/2 |  4 - 4  |    |          T668LS |         |
Ca XV     |                   |          61.82    |       | 4.4e+00   | D    |     4.4539         -      24.5080        |   2s2.2p2 - 2s2.2p2    |  3P  - 1S    |   2 - 0   |  5 - 1  | E2 |           T1073 |         |
Ca VII    |                   |          62.4385  |       | 3.3e+08   | D    |     0.00           -      19.85700       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   0 - 1   |  1 - 3  |    |           T8043 |         |
Ca VI     |                   |          62.9602  |       | 4.9e+09   | E    |     0.00           -      19.69247       |   3s2.3p3 - 3s.3p4     |  4S* - 4P    | 3/2 - 1/2 |  4 - 2  |    |          T668LS |         |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca VII    |                   |          63.0535  |       | 4.5e+08   | D    |     0.20146        -      19.86478       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   1 - 2   |  3 - 5  |    |           T8043 |         |
Ca VII    |                   |          63.0785  |       | 2.2e+08   | D    |     0.20146        -      19.85700       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   1 - 1   |  3 - 3  |    |           T8043 |         |
Ca III    |          63.359   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca VI     |                   |          63.3844  |       | 5.0e+09   | E    |     0.00           -      19.56068       |   3s2.3p3 - 3s.3p4     |  4S* - 4P    | 3/2 - 3/2 |  4 - 4  |    |          T668LS |         |
Ca V      |          63.793   |          63.7917  |   400 | 3.9e+08   | D    |     0.00           -      19.43579       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   2 - 1   |  5 - 3  |    |           T8043 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca VII    |                   |          63.9150  |       | 5.7e+08   | D    |     0.50479        -      19.90308       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   2 - 3   |  5 - 7  |    |           T8043 |         |
Ca VII    |                   |          64.0414  |       | 1.3e+08   | D    |     0.50479        -      19.86478       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   2 - 2   |  5 - 5  |    |           T8043 |         |
Ca VII    |                   |          64.0672  |       | 1.1e+08   | E    |     0.50479        -      19.85700       |   3s2.3p2 - 3s.3p3     |  3P  - 3D*   |   2 - 1   |  5 - 3  |    |          T668LS |         |
Ca VI     |                   |          64.1904  |       | 4.7e+09   | E    |     0.00           -      19.31506       |   3s2.3p3 - 3s.3p4     |  4S* - 4P    | 3/2 - 5/2 |  4 - 6  |    |          T668LS |         |
Ca V      |          64.312   |          64.3104  |   300 | 9.1e+08   | D    |     0.29814        -      19.57717       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   1 - 0   |  3 - 1  |    |           T8043 |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          64.657   |          64.6534  |   400 | 6.9e+08   | D    |     0.00           -      19.17673       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   2 - 2   |  5 - 5  |    |           T8043 |  L7256  |
Ca V      |          64.788   |          64.7855  |   250 | 2.3e+08   | D    |     0.29814        -      19.43579       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   1 - 1   |  3 - 3  |    |           T8043 |  L7256  |
Ca XIII   |                   |          64.871   |       | 8.200e+03 | C    |     3.0327         -      22.1452        |   2s2.2p4 - 2s2.2p4    |  3P  - 1S    |   1 - 0   |  3 - 1  | M1 |           T1073 |         |
Ca V      |          65.155   |          65.1531  |   250 | 2.9e+08   | D    |     0.40612        -      19.43579       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   0 - 1   |  1 - 3  |    |           T8043 |  L7256  |
Ca IV     |          65.600   |          65.5998  |   750 | 1.20e+10  | E    |     0.00           -      18.90010       |   3s2.3p5 - 3s.3p6     |  2P* - 2S    | 3/2 - 1/2 |  4 - 2  |    |          T668LS |  L7256  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca V      |          65.676   |          65.6745  |   300 | 2.1e+08   | D    |     0.29814        -      19.17673       |   3s2.3p4 - 3s.3p5     |  3P  - 3P*   |   1 - 2   |  3 - 5  |    |           T8043 |  L7256  |
Ca IV     |          66.970   |          66.9696  |   500 | 5.4e+09   | E    |     0.38661        -      18.90010       |   3s2.3p5 - 3s.3p6     |  2P* - 2S    | 1/2 - 1/2 |  2 - 2  |    |          T668LS |  L7256  |
Ca III    |          68.541   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          69.755   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          69.909   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca III    |          69.989   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          70.139   |                   |     6 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          72.766   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          74.055   |                   |     8 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
Ca III    |          74.625   |                   |     6 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
          |                   |                   |       |           |      |                                          |                        |              |           |         |    |                 |         |
Ca III    |          74.798   |                   |     5 |           |      |                                          |                        |              |           |         |    |                 |   L262  |
